Time,Signal,Channel,Sample
46.575,1.1782350000000001,2475ChA ex488/em509,Nedd4-2
46.58333,1.183899,2475ChA ex488/em509,Nedd4-2
46.59167,1.1899540000000002,2475ChA ex488/em509,Nedd4-2
46.6,1.196399,2475ChA ex488/em509,Nedd4-2
46.60833,1.204407,2475ChA ex488/em509,Nedd4-2
46.61667,1.213977,2475ChA ex488/em509,Nedd4-2
46.625,1.223743,2475ChA ex488/em509,Nedd4-2
46.63333,1.2350709999999998,2475ChA ex488/em509,Nedd4-2
46.64167,1.2446409999999999,2475ChA ex488/em509,Nedd4-2
46.65,1.2534299999999998,2475ChA ex488/em509,Nedd4-2
46.65833,1.259876,2475ChA ex488/em509,Nedd4-2
46.66667,1.263586,2475ChA ex488/em509,Nedd4-2
46.675,1.265344,2475ChA ex488/em509,Nedd4-2
46.68333,1.264368,2475ChA ex488/em509,Nedd4-2
46.69167,1.260852,2475ChA ex488/em509,Nedd4-2
46.7,1.254602,2475ChA ex488/em509,Nedd4-2
46.70833,1.247571,2475ChA ex488/em509,Nedd4-2
46.71667,1.2403440000000001,2475ChA ex488/em509,Nedd4-2
46.725,1.233899,2475ChA ex488/em509,Nedd4-2
46.73333,1.229211,2475ChA ex488/em509,Nedd4-2
46.74167,1.226477,2475ChA ex488/em509,Nedd4-2
46.75,1.226868,2475ChA ex488/em509,Nedd4-2
46.75833,1.229602,2475ChA ex488/em509,Nedd4-2
46.76667,1.233899,2475ChA ex488/em509,Nedd4-2
46.775,1.239563,2475ChA ex488/em509,Nedd4-2
46.78333,1.245032,2475ChA ex488/em509,Nedd4-2
46.79167,1.2493290000000001,2475ChA ex488/em509,Nedd4-2
46.8,1.251868,2475ChA ex488/em509,Nedd4-2
46.80833,1.251672,2475ChA ex488/em509,Nedd4-2
46.81667,1.249133,2475ChA ex488/em509,Nedd4-2
46.825,1.2446409999999999,2475ChA ex488/em509,Nedd4-2
46.83333,1.239758,2475ChA ex488/em509,Nedd4-2
46.84167,1.2337040000000001,2475ChA ex488/em509,Nedd4-2
46.85,1.2278440000000002,2475ChA ex488/em509,Nedd4-2
46.85833,1.220813,2475ChA ex488/em509,Nedd4-2
46.86667,1.215149,2475ChA ex488/em509,Nedd4-2
46.875,1.210266,2475ChA ex488/em509,Nedd4-2
46.88333,1.2042110000000001,2475ChA ex488/em509,Nedd4-2
46.89167,1.19679,2475ChA ex488/em509,Nedd4-2
46.9,1.19054,2475ChA ex488/em509,Nedd4-2
46.90833,1.180774,2475ChA ex488/em509,Nedd4-2
46.91667,1.173157,2475ChA ex488/em509,Nedd4-2
46.925,1.16593,2475ChA ex488/em509,Nedd4-2
46.93333,1.159094,2475ChA ex488/em509,Nedd4-2
46.94167,1.1551879999999999,2475ChA ex488/em509,Nedd4-2
46.95,1.152844,2475ChA ex488/em509,Nedd4-2
46.95833,1.152649,2475ChA ex488/em509,Nedd4-2
46.96667,1.152649,2475ChA ex488/em509,Nedd4-2
46.975,1.15304,2475ChA ex488/em509,Nedd4-2
46.98333,1.152649,2475ChA ex488/em509,Nedd4-2
46.99167,1.150696,2475ChA ex488/em509,Nedd4-2
47.0,1.147375,2475ChA ex488/em509,Nedd4-2
47.00833,1.143274,2475ChA ex488/em509,Nedd4-2
47.01667,1.138,2475ChA ex488/em509,Nedd4-2
47.025,1.13468,2475ChA ex488/em509,Nedd4-2
47.03333,1.13175,2475ChA ex488/em509,Nedd4-2
47.04167,1.130579,2475ChA ex488/em509,Nedd4-2
47.05,1.129211,2475ChA ex488/em509,Nedd4-2
47.05833,1.126868,2475ChA ex488/em509,Nedd4-2
47.06667,1.12511,2475ChA ex488/em509,Nedd4-2
47.075,1.121008,2475ChA ex488/em509,Nedd4-2
47.08333,1.114172,2475ChA ex488/em509,Nedd4-2
47.09167,1.107141,2475ChA ex488/em509,Nedd4-2
47.1,1.0975709999999999,2475ChA ex488/em509,Nedd4-2
47.10833,1.0883909999999999,2475ChA ex488/em509,Nedd4-2
47.11667,1.079602,2475ChA ex488/em509,Nedd4-2
47.125,1.072376,2475ChA ex488/em509,Nedd4-2
47.13333,1.06554,2475ChA ex488/em509,Nedd4-2
47.14167,1.059094,2475ChA ex488/em509,Nedd4-2
47.15,1.0532350000000001,2475ChA ex488/em509,Nedd4-2
47.15833,1.049719,2475ChA ex488/em509,Nedd4-2
47.16667,1.0454219999999999,2475ChA ex488/em509,Nedd4-2
47.175,1.041321,2475ChA ex488/em509,Nedd4-2
47.18333,1.038196,2475ChA ex488/em509,Nedd4-2
47.19167,1.037024,2475ChA ex488/em509,Nedd4-2
47.2,1.0350709999999999,2475ChA ex488/em509,Nedd4-2
47.20833,1.0346799999999998,2475ChA ex488/em509,Nedd4-2
47.21667,1.0372190000000001,2475ChA ex488/em509,Nedd4-2
47.225,1.039368,2475ChA ex488/em509,Nedd4-2
47.23333,1.043274,2475ChA ex488/em509,Nedd4-2
47.24167,1.048547,2475ChA ex488/em509,Nedd4-2
47.25,1.054797,2475ChA ex488/em509,Nedd4-2
47.25833,1.061633,2475ChA ex488/em509,Nedd4-2
47.26667,1.068079,2475ChA ex488/em509,Nedd4-2
47.275,1.073352,2475ChA ex488/em509,Nedd4-2
47.28333,1.077844,2475ChA ex488/em509,Nedd4-2
47.29167,1.080188,2475ChA ex488/em509,Nedd4-2
47.3,1.081165,2475ChA ex488/em509,Nedd4-2
47.30833,1.081165,2475ChA ex488/em509,Nedd4-2
47.31667,1.079797,2475ChA ex488/em509,Nedd4-2
47.325,1.0755,2475ChA ex488/em509,Nedd4-2
47.33333,1.072961,2475ChA ex488/em509,Nedd4-2
47.34167,1.0700319999999999,2475ChA ex488/em509,Nedd4-2
47.35,1.0659299999999998,2475ChA ex488/em509,Nedd4-2
47.35833,1.062805,2475ChA ex488/em509,Nedd4-2
47.36667,1.0608520000000001,2475ChA ex488/em509,Nedd4-2
47.375,1.05929,2475ChA ex488/em509,Nedd4-2
47.38333,1.0571409999999999,2475ChA ex488/em509,Nedd4-2
47.39167,1.0559690000000002,2475ChA ex488/em509,Nedd4-2
47.4,1.0559690000000002,2475ChA ex488/em509,Nedd4-2
47.40833,1.0559690000000002,2475ChA ex488/em509,Nedd4-2
47.41667,1.057727,2475ChA ex488/em509,Nedd4-2
47.425,1.05968,2475ChA ex488/em509,Nedd4-2
47.43333,1.0631959999999998,2475ChA ex488/em509,Nedd4-2
47.44167,1.066907,2475ChA ex488/em509,Nedd4-2
47.45,1.0715940000000002,2475ChA ex488/em509,Nedd4-2
47.45833,1.0764770000000001,2475ChA ex488/em509,Nedd4-2
47.46667,1.081165,2475ChA ex488/em509,Nedd4-2
47.475,1.0844850000000001,2475ChA ex488/em509,Nedd4-2
47.48333,1.0872190000000002,2475ChA ex488/em509,Nedd4-2
47.49167,1.0895629999999998,2475ChA ex488/em509,Nedd4-2
47.5,1.091125,2475ChA ex488/em509,Nedd4-2
47.50833,1.0926879999999999,2475ChA ex488/em509,Nedd4-2
47.51667,1.0948360000000001,2475ChA ex488/em509,Nedd4-2
47.525,1.099329,2475ChA ex488/em509,Nedd4-2
47.53333,1.104797,2475ChA ex488/em509,Nedd4-2
47.54167,1.109875,2475ChA ex488/em509,Nedd4-2
47.55,1.115149,2475ChA ex488/em509,Nedd4-2
47.55833,1.119055,2475ChA ex488/em509,Nedd4-2
47.56667,1.1208129999999998,2475ChA ex488/em509,Nedd4-2
47.575,1.1208129999999998,2475ChA ex488/em509,Nedd4-2
47.58333,1.118665,2475ChA ex488/em509,Nedd4-2
47.59167,1.114563,2475ChA ex488/em509,Nedd4-2
47.6,1.1092899999999999,2475ChA ex488/em509,Nedd4-2
47.60833,1.104211,2475ChA ex488/em509,Nedd4-2
47.61667,1.099524,2475ChA ex488/em509,Nedd4-2
47.625,1.09425,2475ChA ex488/em509,Nedd4-2
47.63333,1.091516,2475ChA ex488/em509,Nedd4-2
47.64167,1.09054,2475ChA ex488/em509,Nedd4-2
47.65,1.0895629999999998,2475ChA ex488/em509,Nedd4-2
47.65833,1.089758,2475ChA ex488/em509,Nedd4-2
47.66667,1.09093,2475ChA ex488/em509,Nedd4-2
47.675,1.092493,2475ChA ex488/em509,Nedd4-2
47.68333,1.093469,2475ChA ex488/em509,Nedd4-2
47.69167,1.095032,2475ChA ex488/em509,Nedd4-2
47.7,1.0962040000000002,2475ChA ex488/em509,Nedd4-2
47.70833,1.098743,2475ChA ex488/em509,Nedd4-2
47.71667,1.101477,2475ChA ex488/em509,Nedd4-2
47.725,1.10304,2475ChA ex488/em509,Nedd4-2
47.73333,1.1049930000000001,2475ChA ex488/em509,Nedd4-2
47.74167,1.106555,2475ChA ex488/em509,Nedd4-2
47.75,1.107532,2475ChA ex488/em509,Nedd4-2
47.75833,1.10968,2475ChA ex488/em509,Nedd4-2
47.76667,1.10968,2475ChA ex488/em509,Nedd4-2
47.775,1.109485,2475ChA ex488/em509,Nedd4-2
47.78333,1.1104610000000001,2475ChA ex488/em509,Nedd4-2
47.79167,1.110852,2475ChA ex488/em509,Nedd4-2
47.8,1.1104610000000001,2475ChA ex488/em509,Nedd4-2
47.80833,1.1100709999999998,2475ChA ex488/em509,Nedd4-2
47.81667,1.109485,2475ChA ex488/em509,Nedd4-2
47.825,1.1077270000000001,2475ChA ex488/em509,Nedd4-2
47.83333,1.105383,2475ChA ex488/em509,Nedd4-2
47.84167,1.101477,2475ChA ex488/em509,Nedd4-2
47.85,1.095227,2475ChA ex488/em509,Nedd4-2
47.85833,1.090344,2475ChA ex488/em509,Nedd4-2
47.86667,1.085266,2475ChA ex488/em509,Nedd4-2
47.875,1.080969,2475ChA ex488/em509,Nedd4-2
47.88333,1.0780399999999999,2475ChA ex488/em509,Nedd4-2
47.89167,1.0755,2475ChA ex488/em509,Nedd4-2
47.9,1.074133,2475ChA ex488/em509,Nedd4-2
47.90833,1.07218,2475ChA ex488/em509,Nedd4-2
47.91667,1.070618,2475ChA ex488/em509,Nedd4-2
47.925,1.067297,2475ChA ex488/em509,Nedd4-2
47.93333,1.064172,2475ChA ex488/em509,Nedd4-2
47.94167,1.05968,2475ChA ex488/em509,Nedd4-2
47.95,1.055383,2475ChA ex488/em509,Nedd4-2
47.95833,1.051086,2475ChA ex488/em509,Nedd4-2
47.96667,1.0475709999999998,2475ChA ex488/em509,Nedd4-2
47.975,1.04386,2475ChA ex488/em509,Nedd4-2
47.98333,1.04054,2475ChA ex488/em509,Nedd4-2
47.99167,1.036829,2475ChA ex488/em509,Nedd4-2
48.0,1.032532,2475ChA ex488/em509,Nedd4-2
48.00833,1.027454,2475ChA ex488/em509,Nedd4-2
48.01667,1.022766,2475ChA ex488/em509,Nedd4-2
48.025,1.018274,2475ChA ex488/em509,Nedd4-2
48.03333,1.013782,2475ChA ex488/em509,Nedd4-2
48.04167,1.0114379999999998,2475ChA ex488/em509,Nedd4-2
48.05,1.009876,2475ChA ex488/em509,Nedd4-2
48.05833,1.008313,2475ChA ex488/em509,Nedd4-2
48.06667,1.008508,2475ChA ex488/em509,Nedd4-2
48.075,1.0102659999999999,2475ChA ex488/em509,Nedd4-2
48.08333,1.011633,2475ChA ex488/em509,Nedd4-2
48.09167,1.0155399999999999,2475ChA ex488/em509,Nedd4-2
48.1,1.0192510000000001,2475ChA ex488/em509,Nedd4-2
48.10833,1.023938,2475ChA ex488/em509,Nedd4-2
48.11667,1.026672,2475ChA ex488/em509,Nedd4-2
48.125,1.028625,2475ChA ex488/em509,Nedd4-2
48.13333,1.028625,2475ChA ex488/em509,Nedd4-2
48.14167,1.026477,2475ChA ex488/em509,Nedd4-2
48.15,1.020422,2475ChA ex488/em509,Nedd4-2
48.15833,1.011829,2475ChA ex488/em509,Nedd4-2
48.16667,1.001282,2475ChA ex488/em509,Nedd4-2
48.175,0.9907349,2475ChA ex488/em509,Nedd4-2
48.18333,0.9807739,2475ChA ex488/em509,Nedd4-2
48.19167,0.9717895000000001,2475ChA ex488/em509,Nedd4-2
48.2,0.9657348,2475ChA ex488/em509,Nedd4-2
48.20833,0.9628051999999999,2475ChA ex488/em509,Nedd4-2
48.21667,0.9624146,2475ChA ex488/em509,Nedd4-2
48.225,0.9637817,2475ChA ex488/em509,Nedd4-2
48.23333,0.9659302,2475ChA ex488/em509,Nedd4-2
48.24167,0.9674927,2475ChA ex488/em509,Nedd4-2
48.25,0.9692504999999999,2475ChA ex488/em509,Nedd4-2
48.25833,0.9700316999999999,2475ChA ex488/em509,Nedd4-2
48.26667,0.9698363999999999,2475ChA ex488/em509,Nedd4-2
48.275,0.9696411,2475ChA ex488/em509,Nedd4-2
48.28333,0.9692504999999999,2475ChA ex488/em509,Nedd4-2
48.29167,0.9692504999999999,2475ChA ex488/em509,Nedd4-2
48.3,0.9698363999999999,2475ChA ex488/em509,Nedd4-2
48.30833,0.9710083,2475ChA ex488/em509,Nedd4-2
48.31667,0.9725708000000001,2475ChA ex488/em509,Nedd4-2
48.325,0.9737427,2475ChA ex488/em509,Nedd4-2
48.33333,0.9747191999999999,2475ChA ex488/em509,Nedd4-2
48.34167,0.9727661,2475ChA ex488/em509,Nedd4-2
48.35,0.9700316999999999,2475ChA ex488/em509,Nedd4-2
48.35833,0.9655396,2475ChA ex488/em509,Nedd4-2
48.36667,0.9592896000000001,2475ChA ex488/em509,Nedd4-2
48.375,0.9538208,2475ChA ex488/em509,Nedd4-2
48.38333,0.9479614,2475ChA ex488/em509,Nedd4-2
48.39167,0.942688,2475ChA ex488/em509,Nedd4-2
48.4,0.9385863999999999,2475ChA ex488/em509,Nedd4-2
48.40833,0.9366333,2475ChA ex488/em509,Nedd4-2
48.41667,0.9350708000000001,2475ChA ex488/em509,Nedd4-2
48.425,0.9340943000000002,2475ChA ex488/em509,Nedd4-2
48.43333,0.9338989,2475ChA ex488/em509,Nedd4-2
48.44167,0.9315551999999999,2475ChA ex488/em509,Nedd4-2
48.45,0.9301879999999999,2475ChA ex488/em509,Nedd4-2
48.45833,0.9280396000000001,2475ChA ex488/em509,Nedd4-2
48.46667,0.9251099,2475ChA ex488/em509,Nedd4-2
48.475,0.9221802,2475ChA ex488/em509,Nedd4-2
48.48333,0.9202271000000001,2475ChA ex488/em509,Nedd4-2
48.49167,0.9188598,2475ChA ex488/em509,Nedd4-2
48.5,0.9194458000000001,2475ChA ex488/em509,Nedd4-2
48.50833,0.9200316999999999,2475ChA ex488/em509,Nedd4-2
48.51667,0.9202271000000001,2475ChA ex488/em509,Nedd4-2
48.525,0.9221802,2475ChA ex488/em509,Nedd4-2
48.53333,0.9239379999999999,2475ChA ex488/em509,Nedd4-2
48.54167,0.9255005,2475ChA ex488/em509,Nedd4-2
48.55,0.9268677,2475ChA ex488/em509,Nedd4-2
48.55833,0.9284302,2475ChA ex488/em509,Nedd4-2
48.56667,0.9297974,2475ChA ex488/em509,Nedd4-2
48.575,0.9327270000000001,2475ChA ex488/em509,Nedd4-2
48.58333,0.9352661,2475ChA ex488/em509,Nedd4-2
48.59167,0.9370238999999999,2475ChA ex488/em509,Nedd4-2
48.6,0.9397583,2475ChA ex488/em509,Nedd4-2
48.60833,0.942688,2475ChA ex488/em509,Nedd4-2
48.61667,0.9458129999999999,2475ChA ex488/em509,Nedd4-2
48.625,0.9495239,2475ChA ex488/em509,Nedd4-2
48.63333,0.9528443000000001,2475ChA ex488/em509,Nedd4-2
48.64167,0.9563599,2475ChA ex488/em509,Nedd4-2
48.65,0.9616333,2475ChA ex488/em509,Nedd4-2
48.65833,0.9655396,2475ChA ex488/em509,Nedd4-2
48.66667,0.9686645,2475ChA ex488/em509,Nedd4-2
48.675,0.9700316999999999,2475ChA ex488/em509,Nedd4-2
48.68333,0.9700316999999999,2475ChA ex488/em509,Nedd4-2
48.69167,0.9676879999999999,2475ChA ex488/em509,Nedd4-2
48.7,0.9649536,2475ChA ex488/em509,Nedd4-2
48.70833,0.9590941999999999,2475ChA ex488/em509,Nedd4-2
48.71667,0.9544066999999999,2475ChA ex488/em509,Nedd4-2
48.725,0.9505005,2475ChA ex488/em509,Nedd4-2
48.73333,0.9479614,2475ChA ex488/em509,Nedd4-2
48.74167,0.9477661000000001,2475ChA ex488/em509,Nedd4-2
48.75,0.9501098,2475ChA ex488/em509,Nedd4-2
48.75833,0.9547974,2475ChA ex488/em509,Nedd4-2
48.76667,0.9618286,2475ChA ex488/em509,Nedd4-2
48.775,0.9702271,2475ChA ex488/em509,Nedd4-2
48.78333,0.9803833000000001,2475ChA ex488/em509,Nedd4-2
48.79167,0.9878051999999999,2475ChA ex488/em509,Nedd4-2
48.8,0.9938599,2475ChA ex488/em509,Nedd4-2
48.80833,0.9979614,2475ChA ex488/em509,Nedd4-2
48.81667,0.9999145,2475ChA ex488/em509,Nedd4-2
48.825,0.9995238999999999,2475ChA ex488/em509,Nedd4-2
48.83333,0.9977661,2475ChA ex488/em509,Nedd4-2
48.84167,0.9971802,2475ChA ex488/em509,Nedd4-2
48.85,0.9963989,2475ChA ex488/em509,Nedd4-2
48.85833,0.9971802,2475ChA ex488/em509,Nedd4-2
48.86667,1.00011,2475ChA ex488/em509,Nedd4-2
48.875,1.004602,2475ChA ex488/em509,Nedd4-2
48.88333,1.00968,2475ChA ex488/em509,Nedd4-2
48.89167,1.017493,2475ChA ex488/em509,Nedd4-2
48.9,1.022766,2475ChA ex488/em509,Nedd4-2
48.90833,1.027454,2475ChA ex488/em509,Nedd4-2
48.91667,1.029993,2475ChA ex488/em509,Nedd4-2
48.925,1.030969,2475ChA ex488/em509,Nedd4-2
48.93333,1.0296020000000001,2475ChA ex488/em509,Nedd4-2
48.94167,1.027844,2475ChA ex488/em509,Nedd4-2
48.95,1.025305,2475ChA ex488/em509,Nedd4-2
48.95833,1.022961,2475ChA ex488/em509,Nedd4-2
48.96667,1.0215940000000001,2475ChA ex488/em509,Nedd4-2
48.975,1.021008,2475ChA ex488/em509,Nedd4-2
48.98333,1.022375,2475ChA ex488/em509,Nedd4-2
48.99167,1.024524,2475ChA ex488/em509,Nedd4-2
49.0,1.027258,2475ChA ex488/em509,Nedd4-2
49.00833,1.030969,2475ChA ex488/em509,Nedd4-2
49.01667,1.0350709999999999,2475ChA ex488/em509,Nedd4-2
49.025,1.0387819999999999,2475ChA ex488/em509,Nedd4-2
49.03333,1.041321,2475ChA ex488/em509,Nedd4-2
49.04167,1.043469,2475ChA ex488/em509,Nedd4-2
49.05,1.044836,2475ChA ex488/em509,Nedd4-2
49.05833,1.045618,2475ChA ex488/em509,Nedd4-2
49.06667,1.046399,2475ChA ex488/em509,Nedd4-2
49.075,1.048157,2475ChA ex488/em509,Nedd4-2
49.08333,1.049719,2475ChA ex488/em509,Nedd4-2
49.09167,1.0534299999999999,2475ChA ex488/em509,Nedd4-2
49.1,1.057922,2475ChA ex488/em509,Nedd4-2
49.10833,1.063391,2475ChA ex488/em509,Nedd4-2
49.11667,1.0690549999999999,2475ChA ex488/em509,Nedd4-2
49.125,1.0739379999999998,2475ChA ex488/em509,Nedd4-2
49.13333,1.0774540000000001,2475ChA ex488/em509,Nedd4-2
49.14167,1.079993,2475ChA ex488/em509,Nedd4-2
49.15,1.080383,2475ChA ex488/em509,Nedd4-2
49.15833,1.07843,2475ChA ex488/em509,Nedd4-2
49.16667,1.075305,2475ChA ex488/em509,Nedd4-2
49.175,1.0715940000000002,2475ChA ex488/em509,Nedd4-2
49.18333,1.067688,2475ChA ex488/em509,Nedd4-2
49.19167,1.064758,2475ChA ex488/em509,Nedd4-2
49.2,1.063782,2475ChA ex488/em509,Nedd4-2
49.20833,1.062024,2475ChA ex488/em509,Nedd4-2
49.21667,1.0624149999999999,2475ChA ex488/em509,Nedd4-2
49.225,1.0614379999999999,2475ChA ex488/em509,Nedd4-2
49.23333,1.05968,2475ChA ex488/em509,Nedd4-2
49.24167,1.055383,2475ChA ex488/em509,Nedd4-2
49.25,1.049719,2475ChA ex488/em509,Nedd4-2
49.25833,1.041907,2475ChA ex488/em509,Nedd4-2
49.26667,1.033118,2475ChA ex488/em509,Nedd4-2
49.275,1.023352,2475ChA ex488/em509,Nedd4-2
49.28333,1.012415,2475ChA ex488/em509,Nedd4-2
49.29167,1.0036260000000001,2475ChA ex488/em509,Nedd4-2
49.3,0.9965943000000002,2475ChA ex488/em509,Nedd4-2
49.30833,0.9917113999999999,2475ChA ex488/em509,Nedd4-2
49.31667,0.9891723,2475ChA ex488/em509,Nedd4-2
49.325,0.9868286000000001,2475ChA ex488/em509,Nedd4-2
49.33333,0.9842895,2475ChA ex488/em509,Nedd4-2
49.34167,0.9829224,2475ChA ex488/em509,Nedd4-2
49.35,0.9796020000000001,2475ChA ex488/em509,Nedd4-2
49.35833,0.9741333000000001,2475ChA ex488/em509,Nedd4-2
49.36667,0.9674927,2475ChA ex488/em509,Nedd4-2
49.375,0.9581177,2475ChA ex488/em509,Nedd4-2
49.38333,0.9479614,2475ChA ex488/em509,Nedd4-2
49.39167,0.9346802,2475ChA ex488/em509,Nedd4-2
49.4,0.9210083,2475ChA ex488/em509,Nedd4-2
49.40833,0.9067504999999999,2475ChA ex488/em509,Nedd4-2
49.41667,0.8926879999999999,2475ChA ex488/em509,Nedd4-2
49.425,0.8786255,2475ChA ex488/em509,Nedd4-2
49.43333,0.8669068000000001,2475ChA ex488/em509,Nedd4-2
49.44167,0.8567505,2475ChA ex488/em509,Nedd4-2
49.45,0.8473755,2475ChA ex488/em509,Nedd4-2
49.45833,0.8407348,2475ChA ex488/em509,Nedd4-2
49.46667,0.8366333,2475ChA ex488/em509,Nedd4-2
49.475,0.8337036,2475ChA ex488/em509,Nedd4-2
49.48333,0.8335083000000001,2475ChA ex488/em509,Nedd4-2
49.49167,0.8348754999999999,2475ChA ex488/em509,Nedd4-2
49.5,0.8380004999999999,2475ChA ex488/em509,Nedd4-2
49.50833,0.8415161,2475ChA ex488/em509,Nedd4-2
49.51667,0.8460083,2475ChA ex488/em509,Nedd4-2
49.525,0.8520629999999999,2475ChA ex488/em509,Nedd4-2
49.53333,0.8569458000000001,2475ChA ex488/em509,Nedd4-2
49.54167,0.8612426999999999,2475ChA ex488/em509,Nedd4-2
49.55,0.8643677,2475ChA ex488/em509,Nedd4-2
49.55833,0.8659302,2475ChA ex488/em509,Nedd4-2
49.56667,0.8663208,2475ChA ex488/em509,Nedd4-2
49.575,0.8657349,2475ChA ex488/em509,Nedd4-2
49.58333,0.8635864,2475ChA ex488/em509,Nedd4-2
49.59167,0.8616333,2475ChA ex488/em509,Nedd4-2
49.6,0.8596802,2475ChA ex488/em509,Nedd4-2
49.60833,0.8581177,2475ChA ex488/em509,Nedd4-2
49.61667,0.8569458000000001,2475ChA ex488/em509,Nedd4-2
49.625,0.8561646,2475ChA ex488/em509,Nedd4-2
49.63333,0.8547974,2475ChA ex488/em509,Nedd4-2
49.64167,0.8532349,2475ChA ex488/em509,Nedd4-2
49.65,0.8495239,2475ChA ex488/em509,Nedd4-2
49.65833,0.8458129999999999,2475ChA ex488/em509,Nedd4-2
49.66667,0.8413208000000001,2475ChA ex488/em509,Nedd4-2
49.675,0.8372191999999999,2475ChA ex488/em509,Nedd4-2
49.68333,0.8319458000000001,2475ChA ex488/em509,Nedd4-2
49.69167,0.8280395,2475ChA ex488/em509,Nedd4-2
49.7,0.8262816999999999,2475ChA ex488/em509,Nedd4-2
49.70833,0.8247193000000002,2475ChA ex488/em509,Nedd4-2
49.71667,0.8258911,2475ChA ex488/em509,Nedd4-2
49.725,0.8294066999999999,2475ChA ex488/em509,Nedd4-2
49.73333,0.8356568000000001,2475ChA ex488/em509,Nedd4-2
49.74167,0.8440552,2475ChA ex488/em509,Nedd4-2
49.75,0.8542114,2475ChA ex488/em509,Nedd4-2
49.75833,0.8622192,2475ChA ex488/em509,Nedd4-2
49.76667,0.8698364,2475ChA ex488/em509,Nedd4-2
49.775,0.8739379999999999,2475ChA ex488/em509,Nedd4-2
49.78333,0.8755004999999999,2475ChA ex488/em509,Nedd4-2
49.79167,0.8727661,2475ChA ex488/em509,Nedd4-2
49.8,0.867102,2475ChA ex488/em509,Nedd4-2
49.80833,0.8604613999999999,2475ChA ex488/em509,Nedd4-2
49.81667,0.8526488999999999,2475ChA ex488/em509,Nedd4-2
49.825,0.8444458,2475ChA ex488/em509,Nedd4-2
49.83333,0.8376099,2475ChA ex488/em509,Nedd4-2
49.84167,0.833313,2475ChA ex488/em509,Nedd4-2
49.85,0.8297974,2475ChA ex488/em509,Nedd4-2
49.85833,0.8264771000000001,2475ChA ex488/em509,Nedd4-2
49.86667,0.8245239,2475ChA ex488/em509,Nedd4-2
49.875,0.8212036,2475ChA ex488/em509,Nedd4-2
49.88333,0.8186646,2475ChA ex488/em509,Nedd4-2
49.89167,0.8172973000000001,2475ChA ex488/em509,Nedd4-2
49.9,0.8155395000000001,2475ChA ex488/em509,Nedd4-2
49.90833,0.8159301999999999,2475ChA ex488/em509,Nedd4-2
49.91667,0.8169068,2475ChA ex488/em509,Nedd4-2
49.925,0.8192504999999999,2475ChA ex488/em509,Nedd4-2
49.93333,0.8223754999999999,2475ChA ex488/em509,Nedd4-2
49.94167,0.8253052,2475ChA ex488/em509,Nedd4-2
49.95,0.8292113999999999,2475ChA ex488/em509,Nedd4-2
49.95833,0.8325318000000002,2475ChA ex488/em509,Nedd4-2
49.96667,0.8368286,2475ChA ex488/em509,Nedd4-2
49.975,0.8413208000000001,2475ChA ex488/em509,Nedd4-2
49.98333,0.8467895000000001,2475ChA ex488/em509,Nedd4-2
49.99167,0.8530396,2475ChA ex488/em509,Nedd4-2
50.0,0.8588988999999999,2475ChA ex488/em509,Nedd4-2
0.0,0.0,2475ChA ex488/em509,ENaC
0.008333333,0.01321411,2475ChA ex488/em509,ENaC
0.01666667,0.05890045,2475ChA ex488/em509,ENaC
0.025,0.14132229999999998,2475ChA ex488/em509,ENaC
0.03333333,0.28390040000000005,2475ChA ex488/em509,ENaC
0.04166667,0.49972079999999997,2475ChA ex488/em509,ENaC
0.05,0.7901505,2475ChA ex488/em509,ENaC
0.05833333,1.144838,2475ChA ex488/em509,ENaC
0.06666667,1.544057,2475ChA ex488/em509,ENaC
0.075,1.9610490000000003,2475ChA ex488/em509,ENaC
0.08333333,2.363197,2475ChA ex488/em509,ENaC
0.09166667,2.723158,2475ChA ex488/em509,ENaC
0.1,3.021205,2475ChA ex488/em509,ENaC
0.10833330000000001,3.243666,2475ChA ex488/em509,ENaC
0.1166667,3.3919080000000004,2475ChA ex488/em509,ENaC
0.125,3.478041,2475ChA ex488/em509,ENaC
0.1333333,3.523158,2475ChA ex488/em509,ENaC
0.1416667,3.5419080000000003,2475ChA ex488/em509,ENaC
0.15,3.542494,2475ChA ex488/em509,ENaC
0.15833329999999998,3.547768,2475ChA ex488/em509,ENaC
0.1666667,3.5547989999999996,2475ChA ex488/em509,ENaC
0.175,3.565346,2475ChA ex488/em509,ENaC
0.18333329999999998,3.577846,2475ChA ex488/em509,ENaC
0.19166670000000002,3.592103,2475ChA ex488/em509,ENaC
0.2,3.6067519999999997,2475ChA ex488/em509,ENaC
0.2083333,3.6192519999999995,2475ChA ex488/em509,ENaC
0.2166667,3.631557,2475ChA ex488/em509,ENaC
0.225,3.6411269999999996,2475ChA ex488/em509,ENaC
0.23333330000000002,3.6485489999999996,2475ChA ex488/em509,ENaC
0.24166669999999998,3.651674,2475ChA ex488/em509,ENaC
0.25,3.651479,2475ChA ex488/em509,ENaC
0.2583333,3.64894,2475ChA ex488/em509,ENaC
0.2666667,3.644447,2475ChA ex488/em509,ENaC
0.275,3.640932,2475ChA ex488/em509,ENaC
0.2833333,3.638783,2475ChA ex488/em509,ENaC
0.2916667,3.635854,2475ChA ex488/em509,ENaC
0.3,3.636049,2475ChA ex488/em509,ENaC
0.30833330000000003,3.6356580000000003,2475ChA ex488/em509,ENaC
